ID,datetime,temperature,var1,pressure,windspeed,var2,electricity_consumption
3020,03/11/13 20:00,10.7,-1.4,977,2.265,A,240
3021,03/11/13 21:00,7.9,0.7,972,3.54,A,246
3022,03/11/13 22:00,7.9,-0.7,971,1.64,A,210
3023,03/11/13 23:00,8.6,0.7,969,4.505,A,225
3024,04/11/13 0:00,7.9,2.1,983,1.515,A,234
3025,04/11/13 1:00,4.3,-1.4,981,2.54,A,255
3026,04/11/13 2:00,5.7,-0.7,977,3.755,A,234
3027,04/11/13 3:00,5,1.4,977,8.4,A,219
3028,04/11/13 4:00,5.7,-0.7,986,11.405,A,207
3029,04/11/13 5:00,5,0,969,14.785,A,222
3030,04/11/13 6:00,6.4,-2.1,976,19.705,A,192
3031,04/11/13 7:00,8.6,0,972,4.255,A,210
3032,04/11/13 8:00,8.6,0.7,987,5.52,A,216
3033,04/11/13 9:00,12.1,1.4,982,9.915,A,210
3034,04/11/13 10:00,11.4,0.7,977,5.895,A,198
3035,04/11/13 11:00,12.1,-2.9,981,5.395,A,189
3036,04/11/13 12:00,14.3,-1.4,979,4.88,A,198
3037,04/11/13 13:00,13.6,-0.7,981,2.54,A,189
3038,04/11/13 14:00,15,-1.4,969,5.08,A,216
3039,04/11/13 15:00,13.6,-0.7,984,5.02,A,228
3040,04/11/13 16:00,14.3,-1.4,969,8.65,A,258
3041,04/11/13 17:00,13.6,-0.7,973,10.69,A,252
3042,04/11/13 18:00,12.9,-1.4,973,12.945,A,246
3043,04/11/13 19:00,13.6,-1.4,970,18.115,A,228
3044,04/11/13 20:00,10,-1.4,970,21.62,A,246
3045,04/11/13 21:00,9.3,0,981,23.875,A,234
3046,04/11/13 22:00,10,-1.4,983,26.915,A,258
3047,04/11/13 23:00,10.7,2.1,985,30.185,A,258
3048,05/11/13 0:00,7.1,0,973,34.33,A,273
3049,05/11/13 1:00,5.7,2.1,973,37.975,A,282
3050,05/11/13 2:00,7.1,3.6,978,39.515,A,300
3051,05/11/13 3:00,6.4,2.9,972,41.305,A,255
3052,05/11/13 4:00,5,0,986,1.89,A,258
3053,05/11/13 5:00,5,2.1,986,2.015,A,279
3054,05/11/13 6:00,6.4,-0.7,991,3.155,A,258
3055,05/11/13 7:00,7.1,3.6,993,3.545,A,264
3056,05/11/13 8:00,9.3,2.1,990,7.425,A,282
3057,05/11/13 9:00,10,-0.7,992,8.59,A,297
3058,05/11/13 10:00,10.7,2.1,973,10.755,A,276
3059,05/11/13 11:00,12.1,-1.4,989,15.275,A,255
3060,05/11/13 12:00,9.3,0,976,18.92,A,270
3061,05/11/13 13:00,10.7,1.4,985,23.965,A,234
3062,05/11/13 14:00,10,-0.7,970,26.22,C,240
3063,05/11/13 15:00,7.9,1.4,972,30.24,C,240
3064,05/11/13 16:00,6.4,2.9,981,32.905,C,240
3065,05/11/13 17:00,4.3,4.3,969,2.265,C,225
3066,05/11/13 18:00,4.3,3.6,981,6.42,C,249
3067,05/11/13 19:00,5,5,984,8.675,C,222
3068,05/11/13 20:00,5,5,970,3.665,C,264
3069,05/11/13 21:00,3.6,3.6,974,1.64,C,270
3070,05/11/13 22:00,5.7,3.6,976,2.655,C,276
3071,05/11/13 23:00,5.7,6.4,973,3.165,A,258
3072,06/11/13 0:00,5.7,6.4,984,2.39,A,261
3073,06/11/13 1:00,5.7,5,980,1.765,A,288
3074,06/11/13 2:00,5.7,4.3,972,4.305,A,270
3075,06/11/13 3:00,5.7,6.4,984,5.72,A,264
3076,06/11/13 4:00,5,4.3,965,6.86,A,288
3077,06/11/13 5:00,5.7,5.7,968,8.15,A,276
3078,06/11/13 6:00,6.4,4.3,979,9.565,A,300
3079,06/11/13 7:00,5,3.6,972,12.105,A,270
3080,06/11/13 8:00,7.1,5.7,986,16.625,A,303
3081,06/11/13 9:00,7.1,5,974,17.165,A,300
3082,06/11/13 10:00,10,7.1,978,19.83,A,270
3083,06/11/13 11:00,13.6,6.4,966,22.96,A,228
3084,06/11/13 12:00,13.6,5,983,3.165,A,240
3085,06/11/13 13:00,14.3,1.4,981,2.665,A,225
3086,06/11/13 14:00,12.9,2.9,972,3.29,A,207
3087,06/11/13 15:00,12.1,5,978,2.265,A,213
3088,06/11/13 16:00,12.9,-1.4,981,4.88,A,210
3089,06/11/13 17:00,14.3,-2.1,969,11.28,A,210
3090,06/11/13 18:00,11.4,-4.3,976,17.075,C,198
3091,06/11/13 19:00,13.6,-1.4,968,22.51,C,204
3092,06/11/13 20:00,11.4,-3.6,978,26.03,A,210
3093,06/11/13 21:00,10.7,-0.7,984,30.575,A,243
3094,06/11/13 22:00,11.4,-0.7,977,35.845,A,228
3095,06/11/13 23:00,9.3,0.7,972,38.615,A,219
3096,07/11/13 0:00,10.7,-2.9,974,44.41,A,216
3097,07/11/13 1:00,9.3,-2.1,971,48.43,A,213
3098,07/11/13 2:00,7.9,-2.1,970,50.595,A,222
3099,07/11/13 3:00,7.9,4.3,981,2.14,A,198
3100,07/11/13 4:00,7.9,1.4,973,2.53,A,210
3101,07/11/13 5:00,5,0,980,3.29,A,228
3102,07/11/13 6:00,5,3.6,986,6.545,A,228
3103,07/11/13 7:00,8.6,0,985,8.925,A,216
3104,07/11/13 8:00,10,-1.4,979,13.695,A,237
3105,07/11/13 9:00,12.1,0,978,16.325,A,276
3106,07/11/13 10:00,12.1,-1.4,981,4.13,A,201
3107,07/11/13 11:00,12.9,-4.3,974,1.89,A,225
3108,07/11/13 12:00,14.3,-0.7,969,2.79,A,216
3109,07/11/13 13:00,14.3,1.4,977,7.06,A,222
3110,07/11/13 14:00,15,0.7,984,9.94,A,237
3111,07/11/13 15:00,15,-0.7,984,13.195,A,273
3112,07/11/13 16:00,13.6,-0.7,969,17.075,A,231
3113,07/11/13 17:00,13.6,2.1,981,20.97,A,210
3114,07/11/13 18:00,12.9,0,976,25.015,A,210
3115,07/11/13 19:00,11.4,1.4,972,30.56,A,204
3116,07/11/13 20:00,10.7,5,981,33.83,A,216
3117,07/11/13 21:00,10,5,973,38.085,A,234
3118,07/11/13 22:00,7.9,5,986,40.715,A,246
3119,07/11/13 23:00,7.1,7.9,983,43.47,A,258
3120,08/11/13 0:00,8.6,5.7,979,47.475,A,267
3121,08/11/13 1:00,5.7,6.4,978,50.23,A,297
3122,08/11/13 2:00,6.4,5.7,972,51.52,A,273
3123,08/11/13 3:00,4.3,4.3,978,52.035,A,294
3124,08/11/13 4:00,5.7,5.7,976,53.175,A,306
3125,08/11/13 5:00,5.7,4.3,985,1.64,A,312
3126,08/11/13 6:00,5.7,7.1,980,3.165,A,315
3127,08/11/13 7:00,6.4,7.9,969,1.89,A,300
3128,08/11/13 8:00,7.9,8.6,972,3.53,A,306
3129,08/11/13 9:00,10.7,6.4,984,3.415,A,318
3130,08/11/13 10:00,10.7,7.9,974,2.015,A,321
3131,08/11/13 11:00,14.3,7.1,982,3.555,A,300
3132,08/11/13 12:00,15.7,0,980,4.88,A,396
3133,08/11/13 13:00,17.1,-4.3,973,13.32,A,420
3134,08/11/13 14:00,16.4,-2.9,969,23.275,A,399
3135,08/11/13 15:00,17.9,-2.9,981,31.465,A,372
3136,08/11/13 16:00,17.1,-5.7,981,41.155,A,405
3137,08/11/13 17:00,15.7,-8.6,967,51.485,A,342
3138,08/11/13 18:00,15,-6.4,981,59.175,A,243
3139,08/11/13 19:00,14.3,-8.6,968,67.975,A,210
3140,08/11/13 20:00,12.9,-11.4,969,78.78,A,231
3141,08/11/13 21:00,10.7,-12.9,982,87.97,A,273
3142,08/11/13 22:00,11.4,-11.4,971,96.66,A,258
3143,08/11/13 23:00,9.3,-12.1,970,106.99,A,270
3144,09/11/13 0:00,10.7,-12.1,971,116.945,A,255
3145,09/11/13 1:00,10,-11.4,986,121.99,A,276
3146,09/11/13 2:00,7.1,-12.1,977,128.015,A,273
3147,09/11/13 3:00,7.1,-12.1,972,134.95,A,282
3148,09/11/13 4:00,6.4,-11.4,979,139.87,A,270
3149,09/11/13 5:00,5,-11.4,970,143.125,A,261
3150,09/11/13 6:00,6.4,-12.1,979,147.145,A,261
3151,09/11/13 7:00,8.6,-8.6,983,151.315,A,258
3152,09/11/13 8:00,10,-12.9,974,161.395,A,246
3153,09/11/13 9:00,9.3,-9.3,987,173.09,A,240
3154,09/11/13 10:00,9.3,-6.4,981,182.655,A,240
3155,09/11/13 11:00,10,-7.9,981,191.985,A,204
3156,09/11/13 12:00,10.7,-4.3,986,200.425,A,204
3157,09/11/13 13:00,12.1,-3.6,975,208.85,A,219
3158,09/11/13 14:00,12.9,-2.9,969,218.29,A,216
3159,09/11/13 15:00,11.4,-1.4,982,226.59,A,213
3160,09/11/13 16:00,12.1,-4.3,986,235.155,A,186
3161,09/11/13 17:00,12.1,-3.6,986,244.485,A,246
3162,09/11/13 18:00,13.6,-5.7,988,256.54,A,219
3163,09/11/13 19:00,10.7,-6.4,979,262.35,A,219
3164,09/11/13 20:00,11.4,-7.1,976,270.4,A,216
3165,09/11/13 21:00,10.7,-4.3,973,275.32,A,228
3166,09/11/13 22:00,8.6,-2.1,987,277.7,A,195
3167,09/11/13 23:00,10,-5.7,977,282.87,A,231
3168,10/11/13 0:00,8.6,-6.4,982,287.54,A,228
3169,10/11/13 1:00,10,-2.9,981,292.335,A,213
3170,10/11/13 2:00,8.6,-3.6,986,297.38,A,207
3171,10/11/13 3:00,10,-5,971,301.525,A,204
3172,10/11/13 4:00,7.9,-5,970,306.045,A,207
3173,10/11/13 5:00,7.9,-7.9,990,4.38,A,210
3174,10/11/13 6:00,7.1,0,974,4.955,A,210
3175,10/11/13 7:00,8.6,-0.7,989,5.97,A,216
3176,10/11/13 8:00,12.1,-3.6,976,9.425,A,234
3177,10/11/13 9:00,12.1,-4.3,985,18.88,A,207
3178,10/11/13 10:00,12.1,-5.7,983,32.465,A,201
3179,10/11/13 11:00,14.3,-7.1,990,47.915,A,207
3180,10/11/13 12:00,15.7,-7.9,976,60.65,A,204
3181,10/11/13 13:00,15,-5.7,969,76.6,A,213
3182,10/11/13 14:00,15.7,-4.3,978,87.795,A,210
3183,10/11/13 15:00,15,-7.9,974,102.005,A,210
3184,10/11/13 16:00,15,-7.1,977,112.825,A,198
3185,10/11/13 17:00,13.6,-5,989,125.27,A,237
3186,10/11/13 18:00,12.1,-7.1,980,135.35,A,231
3187,10/11/13 19:00,13.6,-8.6,979,145.18,A,240
3188,10/11/13 20:00,11.4,-5.7,972,153.855,A,261
3189,10/11/13 21:00,11.4,-7.1,986,158.025,A,234
3190,10/11/13 22:00,12.1,-10,973,163.32,A,267
3191,10/11/13 23:00,10.7,-7.1,988,166.45,A,240
3192,11/11/13 0:00,10,-5.7,978,170.47,A,249
3193,11/11/13 1:00,11.4,-6.4,972,176.53,A,222
3194,11/11/13 2:00,10,-6.4,977,180.575,A,240
3195,11/11/13 3:00,9.3,-3.6,985,1.89,A,225
3196,11/11/13 4:00,10.7,-9.3,986,8.9,A,228
3197,11/11/13 5:00,9.3,-7.9,970,12.67,A,204
3198,11/11/13 6:00,10,-7.1,976,13.71,A,210
3199,11/11/13 7:00,11.4,-5.7,981,5.145,A,231
3200,11/11/13 8:00,12.9,-5,978,8.775,A,222
3201,11/11/13 9:00,16.4,-6.4,973,12.945,A,198
3202,11/11/13 10:00,16.4,-5.7,973,7.435,A,216
3203,11/11/13 11:00,15.7,-5,982,14.985,A,213
3204,11/11/13 12:00,16.4,-5.7,986,23.675,A,225
3205,11/11/13 13:00,17.9,-6.4,982,32.1,A,225
3206,11/11/13 14:00,16.4,-6.4,978,41.68,A,201
3207,11/11/13 15:00,19.3,-7.1,974,5.67,A,189
3208,11/11/13 16:00,17.9,-2.9,978,14.345,A,219
3209,11/11/13 17:00,15.7,-5.7,980,22.02,A,231
3210,11/11/13 18:00,14.3,-2.9,982,30.195,A,228
3211,11/11/13 19:00,14.3,-2.1,971,39.76,A,222
3212,11/11/13 20:00,14.3,-2.9,982,46.91,A,264
3213,11/11/13 21:00,12.9,-2.1,965,53.435,A,234
3214,11/11/13 22:00,11.4,0,964,60.085,A,237
3215,11/11/13 23:00,12.9,-0.7,966,65.895,A,243
3216,12/11/13 0:00,9.3,0,966,1.89,A,249
3217,12/11/13 1:00,6.4,0.7,972,2.53,A,261
3218,12/11/13 2:00,7.9,0.7,970,1.64,A,228
3219,12/11/13 3:00,5.7,0,969,1.89,A,264
3220,12/11/13 4:00,5.7,1.4,974,3.155,A,246
3221,12/11/13 5:00,7.1,0.7,983,4.38,A,252
3222,12/11/13 6:00,10,-5,983,5.795,A,216
3223,12/11/13 7:00,12.1,-5,971,11.355,A,198
3224,12/11/13 8:00,10.7,-4.3,971,18.29,A,207
3225,12/11/13 9:00,11.4,-6.4,974,23.1,A,201
3226,12/11/13 10:00,11.4,-5.7,976,28.785,A,210
3227,12/11/13 11:00,15,-3.6,976,33.555,A,291
3228,12/11/13 12:00,12.9,-4.3,985,37.075,A,204
3229,12/11/13 13:00,15,-5,975,4.255,A,219
3230,12/11/13 14:00,16.4,-4.3,982,5.145,A,195
3231,12/11/13 15:00,13.6,-4.3,975,2.415,A,222
3232,12/11/13 16:00,15,-3.6,984,4.13,A,210
3233,12/11/13 17:00,13.6,-4.3,973,6.17,A,225
3234,12/11/13 18:00,14.3,-2.1,984,11.59,A,240
3235,12/11/13 19:00,12.9,-1.4,984,18.515,A,234
3236,12/11/13 20:00,9.3,-4.3,975,21.895,A,240
3237,12/11/13 21:00,10,-1.4,983,25.775,A,246
3238,12/11/13 22:00,6.4,-2.9,994,30.045,A,234
3239,12/11/13 23:00,5.7,0,983,32.675,A,240
3240,13/11/13 0:00,4.3,-2.9,980,34.84,A,267
3241,13/11/13 1:00,5,-3.6,985,2.765,A,240
3242,13/11/13 2:00,5,0,980,2.14,A,213
3243,13/11/13 3:00,2.1,-2.9,994,2.54,A,243
3244,13/11/13 4:00,4.3,-1.4,991,2.14,A,240
3245,13/11/13 5:00,2.9,0.7,991,2.78,A,237
3246,13/11/13 6:00,4.3,0,987,3.88,A,264
3247,13/11/13 7:00,7.1,1.4,990,5.545,A,261
3248,13/11/13 8:00,7.1,-2.1,987,8.335,A,264
3249,13/11/13 9:00,8.6,0,986,1.515,A,246
3250,13/11/13 10:00,11.4,-0.7,992,2.915,A,258
3251,13/11/13 11:00,14.3,0.7,979,5.33,A,252
3252,13/11/13 12:00,15.7,-0.7,992,4.88,A,258
3253,13/11/13 13:00,16.4,-4.3,986,4.77,A,363
3254,13/11/13 14:00,15.7,-2.9,970,10.455,A,255
3255,13/11/13 15:00,16.4,-3.6,981,16.64,A,228
3256,13/11/13 16:00,17.9,-5,983,24.54,A,216
3257,13/11/13 17:00,15,-5.7,973,31.19,A,210
3258,13/11/13 18:00,13.6,-2.9,983,35.86,A,228
3259,13/11/13 19:00,13.6,-2.1,985,42.545,A,237
3260,13/11/13 20:00,10.7,-1.4,972,45.815,A,228
3261,13/11/13 21:00,10.7,-3.6,984,48.445,A,246
3262,13/11/13 22:00,10.7,-1.4,985,54.49,A,240
3263,13/11/13 23:00,9.3,-0.7,970,57.76,A,228
3264,14/11/13 0:00,10,-1.4,983,62.155,A,252
3265,14/11/13 1:00,10,-1.4,979,64.785,A,246
3266,14/11/13 2:00,9.3,1.4,975,68.165,A,240
3267,14/11/13 3:00,7.9,-1.4,974,1.765,A,270
3268,14/11/13 4:00,5.7,3.6,969,3.29,A,294
3269,14/11/13 5:00,7.1,2.9,979,5.33,A,348
3270,14/11/13 6:00,8.6,3.6,982,2.765,A,303
3271,14/11/13 7:00,9.3,5,980,3.415,A,318
3272,14/11/13 8:00,10,6.4,978,6.045,A,360
3273,14/11/13 9:00,10,5,964,8.335,A,348
3274,14/11/13 10:00,10.7,5,968,10.465,A,381
3275,14/11/13 11:00,12.1,7.1,971,13.72,A,366
3276,14/11/13 12:00,12.9,7.1,965,16.725,A,366
3277,14/11/13 13:00,12.9,7.1,964,20.87,A,366
3278,14/11/13 14:00,12.1,9.3,958,24.625,A,384
3279,14/11/13 15:00,13.6,7.9,970,26.04,A,387
3280,14/11/13 16:00,13.6,8.6,967,29.045,A,384
3281,14/11/13 17:00,13.6,10,971,31.21,A,393
3282,14/11/13 18:00,12.1,9.3,967,2.015,A,423
3283,14/11/13 19:00,12.9,6.4,969,2.53,A,423
3284,14/11/13 20:00,11.4,6.4,960,3.29,A,441
3285,14/11/13 21:00,12.1,7.9,962,5.33,A,483
3286,14/11/13 22:00,11.4,8.6,974,3.665,A,453
3287,14/11/13 23:00,10,7.9,971,4.005,A,471
3288,15/11/13 0:00,10,6.4,976,1.89,A,513
3289,15/11/13 1:00,9.3,8.6,966,2.79,A,474
3290,15/11/13 2:00,10.7,5,976,4.33,A,474
3291,15/11/13 3:00,10.7,7.1,966,6.495,A,435
3292,15/11/13 4:00,9.3,7.9,957,2.515,A,444
3293,15/11/13 5:00,8.6,8.6,963,2.905,A,444
3294,15/11/13 6:00,7.9,8.6,964,4.045,A,432
3295,15/11/13 7:00,10,7.9,969,3.04,A,444
3296,15/11/13 8:00,10,8.6,970,5.545,A,447
3297,15/11/13 9:00,10.7,9.3,966,7.835,A,426
3298,15/11/13 10:00,12.1,8.6,959,1.89,A,420
3299,15/11/13 11:00,15,7.1,964,4.63,A,438
3300,15/11/13 12:00,14.3,8.6,964,7.76,A,429
3301,15/11/13 13:00,13.6,6.4,974,2.515,A,474
3302,15/11/13 14:00,14.3,11.4,967,4.63,A,474
3303,15/11/13 15:00,15.7,9.3,971,6.795,A,483
3304,15/11/13 16:00,14.3,10,959,8.585,A,441
3305,15/11/13 17:00,14.3,9.3,973,10.375,A,468
3306,15/11/13 18:00,16.4,3.6,963,11.205,A,420
3307,15/11/13 19:00,15,1.4,966,18.355,A,270
3308,15/11/13 20:00,12.9,2.9,973,28.185,A,225
3309,15/11/13 21:00,11.4,3.6,982,38.015,A,213
3310,15/11/13 22:00,12.1,1.4,970,47.345,A,219
3311,15/11/13 23:00,10.7,-1.4,973,57.925,A,204
3312,16/11/13 0:00,11.4,-0.7,975,63.86,A,192
3313,16/11/13 1:00,7.9,0,976,67.78,A,207
3314,16/11/13 2:00,10,1.4,977,73.2,A,189
3315,16/11/13 3:00,5.7,0,987,77.495,A,207
3316,16/11/13 4:00,9.3,0,988,86.67,A,198
3317,16/11/13 5:00,9.3,-2.9,984,94.86,A,189
3318,16/11/13 6:00,8.6,0,987,99.655,A,198
3319,16/11/13 7:00,8.6,-3.6,977,105.465,A,198
3320,16/11/13 8:00,8.6,-4.3,993,111.775,A,204
3321,16/11/13 9:00,12.1,-3.6,980,117.585,A,204
3322,16/11/13 10:00,11.4,-3.6,978,8.15,A,204
3323,16/11/13 11:00,10.7,-1.4,990,12.295,A,189
3324,16/11/13 12:00,12.1,-2.1,985,2.54,A,210
3325,16/11/13 13:00,12.1,-1.4,988,3.415,A,183
3326,16/11/13 14:00,13.6,0,987,4.58,A,204
3327,16/11/13 15:00,12.9,-0.7,980,5.395,A,207
3328,16/11/13 16:00,12.1,1.4,980,9.915,A,213
3329,16/11/13 17:00,12.9,0.7,982,15.6,A,225
3330,16/11/13 18:00,12.1,1.4,979,19.745,C,204
3331,16/11/13 19:00,12.1,0,970,25.645,C,195
3332,16/11/13 20:00,10,1.4,982,28.56,A,210
3333,16/11/13 21:00,9.3,1.4,973,33.995,A,234
3334,16/11/13 22:00,10,0.7,975,38.165,A,234
3335,16/11/13 23:00,9.3,1.4,979,42.56,A,201
3336,17/11/13 0:00,8.6,2.1,974,45.815,A,225
3337,17/11/13 1:00,9.3,2.1,974,3.755,A,240
3338,17/11/13 2:00,11.4,1.4,987,9.425,A,240
3339,17/11/13 3:00,7.9,2.1,980,12.18,A,231
3340,17/11/13 4:00,10.7,-4.3,983,20.105,A,219
3341,17/11/13 5:00,9.3,-9.3,992,28.03,A,219
3342,17/11/13 6:00,9.3,-9.3,980,38.095,A,243
3343,17/11/13 7:00,8.6,-7.1,986,47.175,A,213
3344,17/11/13 8:00,9.3,-5.7,988,60.535,A,192
3345,17/11/13 9:00,7.1,-8.6,979,69.335,A,207
3346,17/11/13 10:00,6.4,-5,983,76.11,A,204
3347,17/11/13 11:00,9.3,-5,986,83.885,A,198
3348,17/11/13 12:00,7.9,-6.4,985,89.445,A,192
3349,17/11/13 13:00,7.9,-5.7,976,93.715,A,216
3350,17/11/13 14:00,8.6,-7.1,980,5.005,A,177
3351,17/11/13 15:00,10.7,-7.9,990,6.295,A,207
3352,17/11/13 16:00,10,-3.6,988,2.765,A,387
3353,17/11/13 17:00,9.3,-4.3,985,3.755,A,276
3354,17/11/13 18:00,8.6,-5,976,6.545,A,246
3355,17/11/13 19:00,9.3,-5,984,7.96,A,216
3356,17/11/13 20:00,7.9,-4.3,979,10,A,240
3357,17/11/13 21:00,6.4,-2.9,976,11.165,A,210
3358,17/11/13 22:00,6.4,-1.4,980,12.555,A,210
3359,17/11/13 23:00,6.4,-2.9,995,15.185,A,204
3360,18/11/13 0:00,6.4,-4.3,992,17.85,A,201
3361,18/11/13 1:00,5,-0.7,984,19.265,A,240
3362,18/11/13 2:00,2.1,-2.9,976,20.555,A,228
3363,18/11/13 3:00,2.9,-1.4,990,4.88,A,237
3364,18/11/13 4:00,3.6,-3.6,984,6.545,A,270
3365,18/11/13 5:00,4.3,-2.9,987,9.05,A,258
3366,18/11/13 6:00,6.4,-4.3,990,12.555,A,240
3367,18/11/13 7:00,7.1,-5.7,979,15.185,A,243
3368,18/11/13 8:00,8.6,-7.1,977,25.39,A,267
3369,18/11/13 9:00,9.3,-5,993,36.57,A,258
3370,18/11/13 10:00,10.7,-7.1,983,43.995,A,246
3371,18/11/13 11:00,12.1,-7.1,985,52.27,A,234
3372,18/11/13 12:00,12.9,-4.3,985,57.205,A,282
3373,18/11/13 13:00,14.3,-10,981,65.005,A,216
3374,18/11/13 14:00,15.7,-7.1,981,71.94,A,216
3375,18/11/13 15:00,13.6,-5,977,74.57,A,216
3376,18/11/13 16:00,14.3,-7.9,990,5.395,A,243
3377,18/11/13 17:00,14.3,-5,972,9.675,A,195
3378,18/11/13 18:00,14.3,-7.9,984,14.485,A,195
3379,18/11/13 19:00,12.1,-2.9,990,9.925,A,225
3380,18/11/13 20:00,10.7,-2.9,975,16.825,A,246
3381,18/11/13 21:00,10,-3.6,981,23.85,A,240
3382,18/11/13 22:00,10,-4.3,975,29.02,A,225
3383,18/11/13 23:00,10,-2.1,982,33.165,A,237
3384,19/11/13 0:00,7.9,-2.9,980,36.185,A,246
3385,19/11/13 1:00,6.4,-1.4,974,1.075,A,246
3386,19/11/13 2:00,5.7,-1.4,973,2.4,A,264
3387,19/11/13 3:00,2.9,1.4,993,2.79,A,237
3388,19/11/13 4:00,2.1,-2.1,978,1.765,A,243
3389,19/11/13 5:00,2.1,-1.4,989,2.905,A,267
3390,19/11/13 6:00,3.6,2.1,975,3.415,A,276
3391,19/11/13 7:00,5.7,0.7,984,4.58,A,336
3392,19/11/13 8:00,8.6,0,977,1.765,A,315
3393,19/11/13 9:00,10.7,2.1,989,2.78,A,252
3394,19/11/13 10:00,13.6,1.4,980,3.88,A,321
3395,19/11/13 11:00,15.7,1.4,974,4.755,A,270
3396,19/11/13 12:00,16.4,-3.6,982,7.06,A,279
3397,19/11/13 13:00,17.9,-3.6,989,13.585,A,237
3398,19/11/13 14:00,17.1,-3.6,975,22.385,A,204
3399,19/11/13 15:00,18.6,-4.3,983,31.7,A,201
3400,19/11/13 16:00,18.6,-5,975,40.905,A,225
3401,19/11/13 17:00,17.9,-2.9,983,50.235,A,207
3402,19/11/13 18:00,15.7,-2.1,977,58.91,A,228
3403,19/11/13 19:00,15.7,-3.6,987,65.935,A,312
3404,19/11/13 20:00,12.9,-5.7,974,73.485,A,333
3405,19/11/13 21:00,13.6,-1.4,983,79.03,A,297
3406,19/11/13 22:00,11.4,0,971,83.325,A,252
3407,19/11/13 23:00,10,0,976,88.245,A,282
3408,20/11/13 0:00,10,-2.1,986,90.66,A,267
3409,20/11/13 1:00,9.3,-0.7,974,92.325,A,273
3410,20/11/13 2:00,7.1,1.4,979,2.265,A,252
3411,20/11/13 3:00,6.4,0.7,989,3.665,A,285
3412,20/11/13 4:00,5.7,-1.4,988,4.955,A,267
3413,20/11/13 5:00,5,0,981,7.245,A,291
3414,20/11/13 6:00,5,0.7,975,9.25,A,285
3415,20/11/13 7:00,9.3,4.3,990,11.415,A,342
3416,20/11/13 8:00,10.7,2.9,988,2.39,A,348
3417,20/11/13 9:00,11.4,6.4,978,3.665,A,387
3418,20/11/13 10:00,10.7,5,975,1.89,A,399
3419,20/11/13 11:00,12.1,6.4,982,4.505,A,411
3420,20/11/13 12:00,13.6,5,988,7.01,A,414
3421,20/11/13 13:00,13.6,7.1,983,10.265,A,357
3422,20/11/13 14:00,16.4,2.9,989,14.41,A,348
3423,20/11/13 15:00,15.7,5,989,19.845,A,333
3424,20/11/13 16:00,17.1,2.9,974,26.905,A,342
3425,20/11/13 17:00,17.1,3.6,982,33.68,A,330
3426,20/11/13 18:00,16.4,3.6,991,41.08,A,306
3427,20/11/13 19:00,15,2.1,986,46.515,A,276
3428,20/11/13 20:00,13.6,1.4,987,51.935,A,276
3429,20/11/13 21:00,11.4,1.4,975,55.205,A,234
3430,20/11/13 22:00,10.7,0.7,989,59.975,A,249
3431,20/11/13 23:00,10.7,2.1,992,63.77,A,216
3432,21/11/13 0:00,11.4,4.3,978,68.415,A,255
3433,21/11/13 1:00,10,3.6,980,73.835,A,252
3434,21/11/13 2:00,10,5,979,77.48,A,255
3435,21/11/13 3:00,10,5.7,983,79.52,A,255
3436,21/11/13 4:00,7.1,5,994,80.435,A,246
3437,21/11/13 5:00,6.4,5,982,81.975,A,267
3438,21/11/13 6:00,8.6,7.1,984,83.89,A,270
3439,21/11/13 7:00,9.3,4.3,977,87.145,A,282
3440,21/11/13 8:00,11.4,7.9,978,89.81,A,300
3441,21/11/13 9:00,12.1,7.9,988,91.1,A,312
3442,21/11/13 10:00,12.9,5,975,93.98,A,312
3443,21/11/13 11:00,14.3,5,983,97.61,A,318
3444,21/11/13 12:00,14.3,2.1,984,102.005,A,303
3445,21/11/13 13:00,15,5,976,105.925,A,324
3446,21/11/13 14:00,15,4.3,985,111.735,A,273
3447,21/11/13 15:00,15,2.9,989,119.885,A,246
3448,21/11/13 16:00,17.1,0.7,975,126.41,A,258
3449,21/11/13 17:00,16.4,1.4,973,132.845,A,249
3450,21/11/13 18:00,13.6,1.4,984,136.765,A,225
3451,21/11/13 19:00,13.6,-0.7,977,142.95,A,234
3452,21/11/13 20:00,12.1,3.6,975,147.745,A,273
3453,21/11/13 21:00,12.1,1.4,989,150.75,A,264
3454,21/11/13 22:00,12.9,5.7,977,154.77,A,258
3455,21/11/13 23:00,11.4,4.3,992,159.69,A,234
3456,22/11/13 0:00,10,2.1,989,164.86,A,261
3457,22/11/13 1:00,9.3,5,989,167.49,A,231
3458,22/11/13 2:00,9.3,3.6,984,170.745,A,246
3459,22/11/13 3:00,7.9,4.3,990,173.16,A,249
3460,22/11/13 4:00,10,4.3,992,175.415,A,246
3461,22/11/13 5:00,7.1,5.7,984,178.545,A,270
3462,22/11/13 6:00,8.6,6.4,990,182.425,A,270
3463,22/11/13 7:00,10.7,5.7,986,186.07,A,267
3464,22/11/13 8:00,12.9,5.7,987,188.95,A,255
3465,22/11/13 9:00,12.1,5.7,984,193.87,A,273
3466,22/11/13 10:00,13.6,5,985,198.915,A,264
3467,22/11/13 11:00,16.4,5,976,205.725,A,252
3468,22/11/13 12:00,16.4,5,988,212.525,A,282
3469,22/11/13 13:00,16.4,4.3,979,221.575,A,264
3470,22/11/13 14:00,17.9,0.7,987,228.725,A,267
3471,22/11/13 15:00,15.7,2.9,979,235.775,A,264
